aa_page_id,page_namespace,page_title,rev_len,aa_user_id,aa_user_anon_token,aa_revision,aa_timestamp,aa_rating_wellsourced,aa_rating_neutral,aa_rating_complete,aa_rating_readable,aa_design_bucket,expertise_general,expertise_studies,expertise_profession,expertise_hobby,expertise_helpimprove_email,expertise_other
13111239,0,IPod_Touch,36458,1,da91dd58d9b80966c1771924a2f107f3ba939b94,419306093,20110318020053,5,5,4,4,1,1,0,0,1,0,0
1597125,0,Audio_Home_Recording_Act,24304,0,417ed1ef08be7f5b8db84e4786d13360c0fb7fab,406285744,20110318020720,4,4,4,5,1,1,0,0,1,0,0
89847,0,IPod,57344,0,4f6546555efeb2a0951af5b457d10d7d9f326ba0,418825052,20110318020943,4,5,5,5,1,0,0,0,0,0,0
27761763,0,IPhone_(original),20731,1,da91dd58d9b80966c1771924a2f107f3ba939b94,418624913,20110318021003,4,4,4,4,1,1,0,0,1,0,0
17859897,0,IPhone_3G,20949,1,da91dd58d9b80966c1771924a2f107f3ba939b94,419183613,20110318021038,5,5,5,5,1,1,0,0,1,0,0
23146180,0,IPhone_3GS,17106,1,da91dd58d9b80966c1771924a2f107f3ba939b94,419145179,20110318021257,5,5,4,4,1,1,0,0,1,0,0
9119240,0,United_States_Bill_of_Rights,51317,0,8e4294e4a2d5fd7c0f95039ef33aa65373ab13a5,417584215,20110318021607,0,0,0,5,1,0,0,0,0,0,0
3300207,0,National_Wilderness_Preservation_System,6403,1,3fe89868d42e692800f8ebaee2c69fbdebbb6772,418817411,20110318021708,3,4,2,2,1,0,0,0,0,0,0
13111239,0,IPod_Touch,36457,0,ebc02f532e6757c755386eb5dcbf23e4c2f05d90,419398646,20110318021858,5,4,4,5,1,0,0,0,0,0,0
210545,0,Industrialisation,29233,0,fa4748b5a3d5f0d92c4d2efea432eb1a8b45fe33,419018266,20110318021911,1,1,1,1,1,0,0,0,0,0,0
210545,0,Industrialisation,29233,0,fa4748b5a3d5f0d92c4d2efea432eb1a8b45fe33,419018266,20110318021925,5,5,5,5,1,0,0,0,0,0,0
2635169,0,IPod_Nano,34295,0,41ae4a47e185b6238d9a35739682468b19aab193,419386706,20110318022045,5,5,5,5,1,1,0,0,0,0,1
27895148,0,2011_NBA_Playoffs,3287,0,f6e3cb27bf735cf95807e3d7296ad7c256e0d99c,419247884,20110318022529,0,0,0,0,1,1,0,0,1,0,0
23501895,0,IPhone_4,54606,1,da91dd58d9b80966c1771924a2f107f3ba939b94,419275226,20110318022619,5,5,5,5,1,0,0,0,0,0,0
55769,0,Public_Works_Administration,10600,0,7712ea8fd3828ec87893a925a82be4c5a4437677,419246034,20110318023025,1,1,1,1,1,1,0,0,0,0,1
146273,0,Gibbons_v._Ogden,8884,0,59c44bf67fcb21169ef51c33a9299f297968f65c,418143567,20110318023714,5,0,0,0,1,1,0,0,1,0,0
827359,0,Immigration_Act_of_1924,10773,0,4418f625c85928884f4809aa3cfcf309893cdd26,418631616,20110318024149,0,0,0,0,1,1,0,0,0,0,1
512852,0,No_Child_Left_Behind_Act,58959,0,1ff4e996d7405ff9758d267ac47cdc94d94ce3f3,418990376,20110318024307,1,1,1,1,1,1,1,0,0,0,0
16179920,0,App_Store,25549,0,ca31645d0e3a30f1abb09a5d6f34e07771d28daa,419217885,20110318024924,5,3,3,4,1,1,1,1,1,0,0
856,0,Apple_Inc.,94253,0,9ab1bb65bbb2d5ab9c9f6df13ea5d07a63307b05,419329947,20110318025636,5,5,5,4,1,0,0,0,0,0,0
5042706,0,Al_Gore,139763,0,fc166b1bfaf5fc0e0c0079b917a815e47c438f2b,418657857,20110318030143,1,1,1,1,1,0,0,0,0,0,0
11127,0,Federal_Bureau_of_Investigation,64948,0,aad7bc954eafb5ab9011695a3daf343f6a4c4a88,419053410,20110318030700,0,0,0,0,1,0,0,0,0,0,0
1271411,0,Federal_Bureau_of_Prisons,28510,0,9b930394d70ab6f1177725c694fd7af8a94e3de0,417698716,20110318031126,5,5,5,5,1,1,0,0,1,0,0
26224556,0,True_Grit_(2010_film),26538,0,1b309a746f03e1dfde79f2bad938fe2628bfb1be,419007486,20110318031809,0,0,0,0,1,1,0,0,0,0,0
856,0,Apple_Inc.,94253,0,906c483eae381bc617ef04f85208a6c0815678f6,419329947,20110318032000,5,5,4,5,1,0,0,0,0,0,0
3434750,0,United_States,168416,0,04883cc9508831b733cab5b70bcdfda0e9308eeb,419297574,20110318032037,0,0,0,3,1,1,0,0,1,0,0
924166,0,LGBT_rights_by_country_or_territory,11607,0,801b7fb2eb00de8cda1e252d54b66063b3478c9a,417432186,20110318033010,4,4,5,5,1,1,0,0,1,0,0
765,0,Abortion,96130,0,56e35ef298ef970a2a3c462d42744e88e8dc535e,419406702,20110318033108,5,0,0,0,1,0,0,0,0,0,0
218363,0,United_States_Patent_and_Trademark_Office,34750,0,ee376d1f0e3656b999a2a8b69b705b1a66f40891,419150748,20110318033508,5,5,5,4,1,1,1,1,1,0,1
659087,0,Supplemental_Nutrition_Assistance_Program,33205,0,d376387966979519a1eca20f66e34245ffdda556,417873632,20110318033706,5,3,5,4,1,0,0,0,0,0,0
25970423,0,IPad,75974,0,6ed0f918e47922aa99d87503ef10b55741404e84,419387094,20110318033803,0,0,0,0,1,1,1,0,0,0,0
1126599,0,Apple_Cinema_Display,9427,0,813d32e7781f6623c4b4fb421b9c0abb67c8060c,418480009,20110318033847,0,5,5,5,1,0,0,0,0,0,0
20715,0,Marbury_v._Madison,33772,0,2f8263f8577944da4dccff0d05ee5ac8da2d3cbe,419393495,20110318034009,5,5,5,5,1,0,0,0,0,0,0
15051,0,Immigration_to_the_United_States,87099,0,54a85d7a67a91252fae6b1b1279800376c0e1650,419314050,20110318034120,0,0,0,5,1,0,0,0,0,0,0
17859897,0,IPhone_3G,20949,0,dd0571ab8f77c1ea051db15dca505f1800cc8f1d,419183613,20110318035559,0,0,0,0,1,1,0,0,1,0,0
1386785,0,IPod_Shuffle,27662,0,7a23c66d109d04320836a3a33a00afcf040cc3b1,419344356,20110318035731,5,5,5,5,1,0,0,0,0,0,0
140807,0,Yucca_Mountain_nuclear_waste_repository,45661,1,0ef76336fc64bb47e33b2ce309f8634dddf0c388,419067572,20110318040043,5,5,5,5,1,0,0,0,0,0,0
3434750,0,United_States,168416,0,f8aa32f6d6aa4b011e21c03dad221515faf00ec4,419297574,20110318041352,5,4,4,5,1,0,0,0,0,0,0
21158533,0,American_Recovery_and_Reinvestment_Act_of_2009,73802,0,480a997f396757d29c2e7bc12efba2b817305eb4,418889547,20110318041809,5,0,4,5,1,1,0,0,1,0,0
1415899,0,Suburbanization,17555,0,edfc0246212f2fc3eb86756fd831a7de01d30fe4,418302755,20110318042120,4,4,5,5,1,0,0,0,0,0,0
32191,0,USA_PATRIOT_Act,143871,0,d8aa903684c9bfc677f56fcb7dfe5636806bada9,418187660,20110318042831,5,4,5,3,1,0,0,0,0,0,0
140807,0,Yucca_Mountain_nuclear_waste_repository,45661,0,c07ea989fe85311e9962d49afb121d6f6107682f,419067572,20110318043144,0,0,0,4,1,0,0,0,0,0,0
3434750,0,United_States,168416,0,28d84e6ba77894344b6309ed6f9309778590684a,419297574,20110318044701,5,5,5,5,1,1,1,0,0,0,0
4607980,0,To_Kill_a_Mockingbird_(film),19630,0,7c92ab5239ef08487eeed5bfa68bfce22081e4fc,417953608,20110318050044,5,5,5,5,1,1,0,0,0,0,1
1386785,0,IPod_Shuffle,27662,0,6c1cc4884c9dcf5bb98d39c40efd60a87f65313c,419344356,20110318050445,5,5,4,5,1,1,0,0,1,0,0
13111157,0,IPod_Classic,26944,0,c6ec024ca2d11bed5c4e8ca0760ea23e3abe491a,419291141,20110318051657,5,5,5,5,1,0,0,0,0,0,0
2401717,0,Super_Bowl_XLV,58409,0,820eb74bd53775682ae03d3e52e5a05062848f5e,418907525,20110318053528,4,4,3,4,1,1,0,0,1,0,1
23146180,0,IPhone_3GS,17106,0,830da1baeb1d51f400c282dcddd10ccafb0093be,419145179,20110318055332,4,3,3,3,1,0,0,0,0,0,0
26224556,0,True_Grit_(2010_film),26538,0,78023b58ad36a29d6bfa6015e86efbbce3c72d36,419007486,20110318060543,4,4,4,4,1,0,0,0,0,0,0
372347,0,Jacksonian_democracy,25782,0,983e85ca4001e3dcc1849887f3bd741de136f438,418787224,20110318061007,0,4,1,4,1,0,0,0,0,0,0
3434750,0,United_States,168416,0,a6764fac886c4c01e600a7ddd1a0b664967e4866,419297574,20110318061843,5,5,5,5,1,0,0,0,0,0,0
5902,0,Capital_punishment,101242,0,d70214c2a14c264ac21049f20b3eb6c30f1409ea,418467565,20110318063404,4,4,4,4,1,0,0,0,0,0,0
16179920,0,App_Store,25549,0,5757d744bdb4798a6d8473fe7e6cdac3f9eb5d68,419217885,20110318064904,4,4,5,5,1,1,0,0,1,0,0
146719,0,Subsidy,15278,0,dda9f2f652d28d041d0cf23078942d88800ef4ac,418978078,20110318065114,2,5,5,1,1,0,0,0,0,0,0
15295713,0,MacBook_family,4310,0,28c25dfcc372142eb022b89a52a93859fb0d5188,416092323,20110318065627,0,0,0,5,1,1,0,1,0,0,0
67031,0,Sarbanes–Oxley_Act,58744,0,5da3a7683576588d4d263b0296b76c4cdbc852bf,418108991,20110318070753,0,0,0,0,1,0,0,0,0,0,0
3434750,0,United_States,168416,0,35eb8750604fc925bb7f39fb842310f7386fac6d,419297574,20110318071401,5,4,5,4,1,1,1,1,1,0,0
29922,0,Thomas_Jefferson,124291,0,35eb8750604fc925bb7f39fb842310f7386fac6d,419417857,20110318071601,4,4,3,4,1,1,1,0,0,0,0
123427,0,Education_in_the_United_States,119876,1,c63e939867f10c903a15ae0c68a2d9c304f23b0f,419069531,20110318071631,3,2,2,4,1,1,1,1,0,0,0
8778207,0,Lala_(website),10850,0,6ae3d16977ea4eef3dce965647e84cd20134ce77,417208791,20110318073137,5,0,0,0,1,1,1,0,0,0,0
3677871,0,MacBook,35323,0,bdba28342c5bb822b4c95c8a09be5de749733f92,417123206,20110318073235,1,1,1,1,1,1,1,1,0,0,0
7412236,0,Steve_Jobs,74340,0,8d08d2c2a3fcd1a7cf6e8e37a16db1422047c704,419372194,20110318073601,0,5,0,0,1,0,0,0,0,0,0
51928,0,Amtrak,125275,0,579dac24158447524c66f349faaaa7b1a7a5c701,418261796,20110318074431,5,5,5,5,1,1,0,0,0,0,1
5902,0,Capital_punishment,101242,0,5cf196181b850602acfd4b09d6ac1753fb1a6673,418467565,20110318074755,4,4,3,4,1,0,0,0,0,0,0
7412236,0,Steve_Jobs,74340,0,4585448a26a99a96edef1dd4f7236d083d65c923,419372194,20110318080534,5,5,5,5,1,0,0,0,0,0,0
164634,0,Pune,76442,0,cb6d5d0616bcc103a64af109aa9c4061e6af9c25,417939537,20110318082237,0,0,0,5,1,0,0,0,0,0,0
23501895,0,IPhone_4,54606,0,e06cb6d90a61f3e6a11af9a574d3ce1689860006,419275226,20110318090500,5,0,0,0,1,0,0,0,0,0,0
3874731,0,United_States_federal_budget,80668,0,abe95a1af1617e95e44c273b4f9b29d7010a1faf,418785977,20110318090835,5,5,5,5,1,0,0,0,0,0,0
30636,0,Terrorism,81429,0,6aad5049eedbd624aad31ddd88ac04b044876f8e,418735802,20110318091725,5,5,5,5,1,1,1,0,0,0,0
30209619,0,IPad_2,24171,0,3a2305714d99f387d3969e3851e022a27d8971ec,419407932,20110318091830,5,5,5,5,1,1,0,0,0,0,0
15183570,0,MacBook_Air,31596,0,026ef7b779f2cb04bc0da144a9d3889abb67a926,419400144,20110318091944,5,4,3,5,1,0,0,0,0,0,0
8841749,0,IPhone,121327,0,3f1f815b6d79e000370e7e81b2bc272f887a5b1b,419371177,20110318092523,1,5,5,1,1,0,0,0,0,0,0
3434750,0,United_States,168416,0,ad1710a6ea316a49c14be979e8ccc16e9351b5b2,419297574,20110318093931,5,0,0,0,1,1,1,1,0,0,0
26888417,0,Game_Center,2861,0,d4cb27751dc01cdc357fcd9b5e4e9b2a632c327c,418252005,20110318094015,3,2,2,5,1,0,0,0,0,0,0
27936,0,Spider-Man,81768,0,3a1114deb0ee111081c5bd19be0524a7e6887a11,418918000,20110318094345,5,5,5,5,1,0,0,0,0,0,0
3434750,0,United_States,168416,0,34954ba8cb2589163068e10d2ecb2915c3472dd3,419297574,20110318094602,0,0,0,5,1,0,0,0,0,0,0
140807,0,Yucca_Mountain_nuclear_waste_repository,45661,0,bd9044d796062e3eab957f5be8c6f1a3d8bd31e3,419067572,20110318094923,5,4,4,4,1,0,0,0,0,0,0
58286,0,Native_American_gaming,23456,0,9d8855929c207af9725290d2a5a39def34a33429,415977191,20110318095613,0,0,0,5,1,0,0,0,0,0,0
7412236,0,Steve_Jobs,74340,0,2689de54660645b1b975132750e0a409d8cd6802,419372194,20110318095717,4,4,3,3,1,1,0,0,1,0,0
26422038,0,Secretary_of_State,20564,0,4aa02d37588db262db6abc55ab9b7621c933a219,419067124,20110318100435,1,1,1,1,1,0,0,0,0,0,0
3434750,0,United_States,168416,0,e2214070384547aa15a359b61137a567faa0d3d4,419297574,20110318100953,0,0,0,0,1,0,0,0,0,0,0
1012548,0,Chartered_Financial_Analyst,24817,0,de68f2ac71f91eaf3fc954fc7800d920ff854596,419430671,20110318101630,4,5,3,5,1,1,0,1,0,0,0
30209619,0,IPad_2,24171,0,1b93129cdf252d321ae0dfe59a56dc57325a4821,419407932,20110318101946,5,5,5,5,1,0,0,0,0,0,0
240258,0,Council_of_Economic_Advisers,13049,0,7cdaa1155de32db7cddb018de689bb85fbf82ee3,418963268,20110318103841,3,3,2,3,1,0,0,0,0,0,0
1595786,0,Individuals_with_Disabilities_Education_Act,33874,0,42dbc2ada5ee0b9d5aba221ac2ad4fcbb9203ce1,419261737,20110318104206,5,5,3,5,1,1,1,0,0,0,0
3180351,0,Pell_Grant,9208,0,bad005947c8e8400d2d51d5d6b51718bdfa77d50,419355899,20110318104457,4,2,3,5,1,0,0,0,0,0,0
387721,0,Foster_care,68585,0,f3b2e1989d0cf744d8a0b84d855a948fe05dbfaf,418877873,20110318105402,5,5,5,1,1,0,0,0,0,0,0
56313,0,Zoning,16543,0,d7c6de405be10565a154834ec368f8fce1d18772,418074293,20110318111007,1,5,1,1,1,1,1,1,1,0,0
30209619,0,IPad_2,24171,0,629f4c3bfed1a89b57a1eb9db82cff036ed56322,419407932,20110318114312,5,5,4,5,1,0,0,0,0,0,0
25970423,0,IPad,76013,0,bfb421e38a8972c907613df83d21434712061ac3,419400250,20110318114501,3,5,4,3,1,0,0,0,0,0,0
56114,0,Urbanization,23474,0,59f64097e03243db5f20948cc603f0731b9528f9,419189221,20110318114622,2,1,4,3,1,0,0,0,0,0,0
404829,0,Islam_in_the_United_States,91373,0,21886202f625e8c724d9999b60f9bf752d1c0626,419210399,20110318114949,3,4,4,3,1,0,0,0,0,0,0
404829,0,Islam_in_the_United_States,91411,0,29236d48d948aeb833d7a56d493d1874e0e5d44f,419404964,20110318120352,0,0,0,0,1,1,1,0,1,0,1
24872,0,Pollution,36498,0,fb6d1d067ea27c176e1aa8bfc2ef010e5d3e727f,418720912,20110318122113,0,0,0,0,1,1,0,1,0,0,0
123427,0,Education_in_the_United_States,119876,0,8622a2ffecd3a06c2c23a198575fa5f6e1cad124,419069531,20110318124305,0,0,0,1,1,0,0,0,0,0,0
19006979,0,Macintosh,78463,0,ef4af118a59e38bdb78cabd374d37f3251fb30e3,417912325,20110318124618,5,5,4,4,1,0,0,0,0,0,0
105070,0,Organization,19326,0,e048458697556a81b15f9a8ee1afc3c767f4af7f,417808477,20110318124805,0,0,0,0,1,1,0,0,0,0,0
24872,0,Pollution,36498,0,8a1ede616619d11cb0e8332553fee3445256d68d,418720912,20110318125702,5,5,5,5,1,1,0,1,0,0,0
15183570,0,MacBook_Air,31596,0,f01bf637665349ee7d37a3a1ebce56695313151d,419400144,20110318131350,4,4,4,5,1,0,0,0,0,0,0
24909346,0,United_States_Senate,64985,0,6f2526139fb6ed8c66fb885067dac180dd96ee14,417978726,20110318131624,0,0,0,0,1,1,0,0,1,0,0
30611458,0,Freedom_of_Expression_(McLeod_book),15763,0,fffedc6862ebfb661e76a0ef505af1ee2a15fde7,418976920,20110318131946,0,0,0,0,1,0,0,0,0,0,0
13111239,0,IPod_Touch,36457,0,1807aec5b5df5629df014f10be31c5c6031d7787,419398646,20110318132208,0,0,0,5,1,1,0,0,1,0,0
29073809,0,"Cheshire,_Connecticut,_home_invasion_murders",29157,0,74c7204333ea585b643220e4194573eb30d6d300,418007374,20110318132314,5,5,5,5,1,0,0,0,0,0,0
7800201,0,Gun_violence_in_the_United_States,88901,0,4999a1910f77b0e907ce2579b23a05fcafdd02c3,416314608,20110318132646,4,4,5,5,1,0,0,0,0,0,0
856,0,Apple_Inc.,94253,0,06ac4659b2f206e78a22cce605dfc716fbe8099b,419329947,20110318132852,5,5,5,5,1,0,0,0,0,0,0
23576552,0,83rd_Academy_Awards,50652,1,b72a6a998b21b001d5eac7de3b44562855dffd24,419449346,20110318133445,5,5,4,4,1,0,0,0,0,0,0
123427,0,Education_in_the_United_States,119876,0,91315e1f42c7e3a3293222afc58c94726c300ad9,419069531,20110318134033,4,3,3,4,1,0,0,0,0,0,0
15295713,0,MacBook_family,4310,0,45b67be4d0afe57c91e3c5fdb1dfa16cdf003b13,416092323,20110318134322,5,5,5,5,1,0,0,0,0,0,0
322221,0,United_States_public_debt,104558,0,2a4c8cbcef712cadb3a59a0b631998d9220e6905,419399413,20110318134537,0,0,0,5,1,0,0,0,0,0,0
90664,0,Manifest_Destiny,53833,0,0a71b688025058ad6ced535d0a31fdff1e2cbbd6,419216778,20110318140208,5,5,5,5,1,1,1,1,1,0,0
20648089,0,Digital_Millennium_Copyright_Act,37858,0,fffcedfa062d4d0e8094249dde32f9a5e575a0ac,418451217,20110318140400,0,0,0,5,1,1,1,1,1,0,1
3677871,0,MacBook,35323,1,897d7dfb9091f3e0f0caf132983e594571bf6dbf,417123206,20110318140405,3,5,5,5,1,0,0,0,0,0,0
25255521,0,"Haitian_general_election,_2010–2011",25680,0,ef9facf57bd7001640c4642bb0a2d86d19153be3,419212930,20110318141024,3,4,2,1,1,0,0,0,0,0,0
15051,0,Immigration_to_the_United_States,87099,0,64e114f2678db0fe4ced5a61ca9098d13d2d81ea,419314050,20110318142025,0,0,0,0,1,0,0,0,0,0,0
23576552,0,83rd_Academy_Awards,50652,0,ada78cab4b39d95dc9ba046373f37e4683d87431,419449346,20110318142554,5,4,4,3,1,0,0,0,0,0,0
288526,0,ILife,11007,0,e93fa961e829a16a901d869ddb493bd3e6c2e019,416906270,20110318142915,5,5,5,5,1,1,1,0,0,0,0
874190,0,Drug_Abuse_Resistance_Education,41030,0,a4ef87fac234447173ba9f2d2159bf5c81c68c69,417999964,20110318143810,5,5,3,5,1,0,0,0,0,0,0
26224556,0,True_Grit_(2010_film),26538,0,62d134e1a7d548d9eda688d6052c57dc3f640072,419007486,20110318143815,4,4,3,3,1,0,0,0,0,0,0
30859739,0,NeighborWorks_America,3250,0,c7bfc799c49c9b96ab710d6f975381027e390c1b,413798355,20110318145017,4,5,2,2,1,0,0,0,0,0,0
190008,0,English-only_movement,19329,0,f923c33a20948317ebef65a5200f4f39202ea902,419077665,20110318145304,0,0,0,0,1,1,1,1,1,0,1
58286,0,Native_American_gaming,23224,0,56e854cb39f69c6f2b7640e5e651449c0f0a4e36,419170584,20110318145732,2,5,5,5,1,1,1,1,1,0,1
300237,0,Permanent_residence_(United_States),42546,0,4662230827bd8afbbf86b88384756f609a526ff7,418535882,20110318145920,0,0,0,5,1,0,0,0,0,0,0
15183570,0,MacBook_Air,31596,0,4e650d28dfeb805f40688c0f3d6175108e6bdeb2,419400144,20110318150620,5,5,3,4,1,0,0,0,0,0,0
218203,0,Apple_Store_(online),4255,0,4b445914198557dfeb88e80d7845b4e6d38269c1,403837176,20110318150744,1,1,1,1,1,0,0,0,0,0,0
51928,0,Amtrak,125410,0,7954802d49979c5388fec1e7ac7ae62fe6634765,419472488,20110318151918,0,0,0,2,1,0,0,0,0,0,0
300237,0,Permanent_residence_(United_States),42546,0,8e40d1b4c3171cf7703c158abaf7da3b05b550da,418535882,20110318152013,4,5,5,4,1,0,0,0,0,0,0
3434750,0,United_States,168416,0,4e52eb47a63286c893297394fb4eee631b01c68a,419297574,20110318152303,1,2,3,2,1,0,0,0,0,0,0
543719,0,Employment_Non-Discrimination_Act,33704,0,5731a6e3a342a1be6b60c461926cae435e63ec6c,416443090,20110318152450,0,0,0,0,1,1,1,1,1,0,1
23146180,0,IPhone_3GS,17106,0,7b3c340e253b83a2bd647b96f329c61556be4e18,419145179,20110318152829,3,3,5,5,1,0,0,0,0,0,0
870936,0,Coach_(TV_series),19315,0,8184a67390d7878226ac8c9338bec41c18639a5f,414249840,20110318153556,0,0,0,0,1,1,0,0,0,0,0
6963544,0,Apple_TV,57800,0,f5b4e27405c6f0b72bf648715cd4abfb8a4c58de,418963114,20110318153559,5,5,5,5,1,0,0,0,0,0,0
7412236,0,Steve_Jobs,74340,0,32d4518a9a18d5e14fbba6a917924e7a0801fb50,419372194,20110318153801,5,4,5,3,1,1,0,0,1,0,0
7412236,0,Steve_Jobs,74340,0,839684461c628b1a87ea04bf58e8c06e3053ef80,419372194,20110318153935,2,1,3,2,1,1,0,0,1,0,0
27179600,0,Chemical_weapon,23518,0,7264c248f36c2c132bae305ddf356ceeb10f3ef2,418707038,20110318154046,5,5,5,5,1,1,0,1,0,0,0
396564,0,Bipartisan_Campaign_Reform_Act,12540,0,ddee4a51c08806530de0d1a81bb4fdb0a7b4bb6f,418888520,20110318154445,2,2,0,3,1,0,0,0,0,0,0
68493,0,Roe_v._Wade,66417,0,76f8369a4a3249f8bb35361cf405e356a6b52c84,419466932,20110318154609,4,1,5,4,1,1,0,0,0,0,1
13111157,0,IPod_Classic,26944,0,ad70139ac94bffa946125ebfb073255386aa8d1b,419291141,20110318154629,4,5,5,5,1,0,0,0,0,0,0
18589346,0,Anti-Counterfeiting_Trade_Agreement,65826,0,173df921198af962e8e6cb595a6b965a9c1cfc50,416382847,20110318155727,0,0,0,0,1,1,1,0,0,0,0
18697910,0,98th_Grey_Cup,13278,0,f8b36ef75583c79c24f65b65e78a72b1db76f35c,415558451,20110318155925,4,1,1,1,1,0,0,0,0,0,0
18935675,0,Time_shifting,3485,0,c903d29c1ff3900154e05bede7c5e6e309587afe,413969330,20110318155927,0,0,0,0,1,1,1,0,0,0,0
22050,0,North_American_Free_Trade_Agreement,45744,0,965ce2e74ffbab059a1798d9cd442d9de1d45635,418883709,20110318160958,1,1,1,1,1,1,1,1,1,0,1
51834,0,Geneva_Protocol,19369,0,850c5bcd9ce8f212ce3ceb62f47b0a20f78c7c59,416443319,20110318161124,5,5,5,5,1,1,0,0,1,0,0
856,0,Apple_Inc.,94287,0,bf4e2fdcb4c3addd2599793bcec4fd2c6fa692e7,419469732,20110318161135,5,5,5,5,1,0,0,0,0,0,0
55667,0,Spoils_system,6587,0,fd892a1b4b4284fec9347345bcc7d8700590e90a,419215131,20110318161322,4,4,2,3,1,0,0,0,0,0,0
465931,0,Jonathan_Ive,11402,0,08860318744eff8f846dc7b410e0b663014e7504,418865383,20110318161552,5,5,5,5,1,1,0,0,1,0,0
27067758,0,ITunes_Festival,5584,1,3da905ed6ac76a41924300ca33a419e67702c314,419367468,20110318162015,4,4,2,3,1,0,0,0,0,0,0
25970423,0,IPad,76013,0,3c0a09ea635e3e37c9935e9df256b8fa6ff6d916,419400250,20110318162348,3,3,5,4,1,0,0,0,0,0,0
55792,0,Great_Society,31355,0,1db64080cbd9eed5fedae703f917686643e5c29e,419253567,20110318162438,1,1,1,1,1,1,0,1,0,0,0
447689,0,United_States_Census,24596,0,6f2b6898c86ff65e836e6b4524c705e65b154b08,417132420,20110318162607,0,0,0,4,1,0,0,0,0,0,0
447689,0,United_States_Census,24596,0,b290dbd4822d899652c633d53874a5625b214c5a,417132420,20110318162633,2,2,3,4,1,0,0,0,0,0,0
7412236,0,Steve_Jobs,74340,0,9e9566001d49ba938efbe45a9993836b799104ae,419372194,20110318162646,4,4,4,5,1,1,0,0,1,0,0
23501895,0,IPhone_4,54606,0,942019c8a8b9ebbd033d59d28c8e61ec0166e9be,419275226,20110318163016,3,3,4,4,1,0,0,0,0,0,0
18963843,0,Indian_American,52375,0,5ea65ca379943beec9065c6dace2628b6034e15f,418977387,20110318163113,0,0,0,0,1,1,0,1,0,0,0
4627888,0,Dual_federalism,1455,0,cec97b7f24fc155c94585caa8628905d7a3b3f41,388735511,20110318163347,1,1,1,1,1,0,0,0,0,0,0
404829,0,Islam_in_the_United_States,91441,0,2832115b8329a157e2a8c9ce53890865744b32e2,419405235,20110318164146,2,3,2,3,1,1,0,0,1,0,0
153324,0,Public_policy,6187,1,1bfd5a76d83509e181402196bb033f06a7b8adb6,418573980,20110318164843,0,3,0,0,1,0,0,0,0,0,0
404829,0,Islam_in_the_United_States,91441,0,4dc6aec0119fbc914db1a7d7d395d2cd6a4469c9,419405235,20110318165122,1,1,1,1,1,1,1,1,1,0,1
396564,0,Bipartisan_Campaign_Reform_Act,12540,0,ab3313cb15527878cfa252f6a181d511def7545c,418888520,20110318165127,3,3,2,4,1,0,0,0,0,0,0
3434750,0,United_States,168416,0,b715f7f8bbbd263934710b9d5979d107227b9e32,419465921,20110318170450,4,1,2,3,1,0,0,0,0,0,0
4607980,0,To_Kill_a_Mockingbird_(film),19630,0,281b0e78e2eea3f268a43587de50e0673c7b09fb,417953608,20110318170940,5,5,5,4,1,0,0,0,0,0,0
30209619,0,IPad_2,24171,0,c7748ee42213564767f543cad09bd364290cab6d,419407932,20110318173150,1,1,4,4,1,0,0,0,0,0,0
46044,0,Political_economy,23406,0,8308132634110b1fb879595f63668d4f5b6a72e2,419207035,20110318173417,3,3,3,4,1,1,0,0,1,0,0
5902,0,Capital_punishment,101242,0,3181219949c3122536f9a1f5db078b175c0976c3,418467565,20110318174040,1,1,1,2,1,1,0,0,0,0,0
13111239,0,IPod_Touch,36457,0,24df99101e713115aeecd5e5dabf1a4f158e1240,419464362,20110318174411,4,5,5,5,1,0,0,0,0,0,0
90664,0,Manifest_Destiny,53833,0,bbae1551a67960e9e73da003fc6430ce5a4c0c89,419216778,20110318174726,0,0,0,5,1,0,0,0,0,0,0
3434750,0,United_States,168416,0,cd2f4a5246ec924bff48649b3afd6c083e50173b,419465921,20110318175613,4,5,3,4,1,1,1,0,0,0,0
13829540,0,Tax_Equity_for_Domestic_Partner_and_Health_Plan_Beneficiaries_Act,2397,1,cc518294fccc67fa2098a07cc68c9aa8583e7235,419495386,20110318180044,5,4,3,4,1,0,0,0,0,0,0
24909346,0,United_States_Senate,64985,0,5ea65ca379943beec9065c6dace2628b6034e15f,417978726,20110318180058,0,0,0,0,1,0,0,0,0,0,0
1058990,0,Economic_Opportunity_Act_of_1964,1213,0,91394e92b431111b0a320eb34aa61611ba07de0a,385273406,20110318180446,3,2,2,5,1,0,0,0,0,0,0
51550,0,ZIP_code,42089,0,9f5d3f96a3c24bcd188624597611cc9b264e7eb6,419374766,20110318180451,0,0,0,1,1,0,0,0,0,0,0
3277411,0,Civil_Service_Reform_Act_of_1978,2387,0,8d07af3aef278b9c87d934ac32a248b6850bb487,416146200,20110318180530,0,0,0,0,1,0,0,0,0,0,0
51550,0,ZIP_code,42089,0,77baa355d49368d5876bb4be75c47b8a1a5775e8,419374766,20110318180709,0,0,5,0,1,0,0,0,0,0,0
58236,0,United_States_Department_of_Homeland_Security,56271,0,12eb112ba1c6ff52885acd11fe2365f68d9b9670,419370010,20110318180932,0,0,0,0,1,0,0,0,0,0,0
